a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t
78,201906,24,完成組立　　　　　　　　　　　,,,20190607,4217,㈱不二テクノス,9508101000,B9092-03010T,ET-W-T0301,40,PRC-RCT,購買入庫,F24-5261223,1000,5.56,5560,
78,201906,24,完成組立　　　　　　　　　　　,,,20190607,4217,㈱不二テクノス,9508101000,B9142-39810T,ET-BKT-T3981,40,PRC-RCT,購買入庫,F24-5310819,250,24.15,6038,
78,201906,24,完成組立　　　　　　　　　　　,,,20190607,4217,㈱不二テクノス,9508101000,B9142-39810T,ET-BKT-T3981,40,PRC-RCT,購買入庫,F24-5261229,500,24.15,12075,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,1001501090,02000-38402,CBE-5QSK-1,40,PRC-RCT,購買入庫,F24-5310189,90,725.55,65300,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,1002101160,02000-91911,FGE-E25QND-11,40,PRC-RCT,購買入庫,F24-6020049,5,1971.49,9858,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,1002101160,02000-91911,FGE-E25QND-11,40,PRC-RCT,購買入庫,F24-5260146,300,1971.49,591447,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,3008003430,04000-02302,VFP-RF604NA-2,40,PRC-RCT,購買入庫,F24-6090056,4,3536.2,14145,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,3008003430,04000-03005,VFP-F406EB-5,40,PRC-RCT,購買入庫,F24-6090057,30,3343.16,100295,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,3008003430,04000R00501,VFP-FR,40,PRC-RCT,購買入庫,F24-5310323,50,3344.21,167211,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,2004402980,06000-15105,RBS-QPKND-6,40,PRC-RCT,購買入庫,F24-5310363,10,1105.68,11057,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,2004402980,06000-15105,RBS-QPKND-6,40,PRC-RCT,購買入庫,F24-6090065,6,1105.68,6635,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,2004402980,06000-15105,RBS-QPKND-6,40,PRC-RCT,購買入庫,F24-6100051,4,1105.68,4423,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,2004402980,06000-15118,RBS-QPKND-53,40,PRC-RCT,購買入庫,F24-5260396,33,1525.47,50341,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,2004402980,06000-15118,RBS-QPKND-53,40,PRC-RCT,購買入庫,F24-5260396,87,1525.47,132716,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,2004402980,06000-15118,RBS-QPKND-53,41,PRC-CRC,購買入庫訂正,F24-5260396,-33,1525.47,-50341,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,2004402980,06000-15118,RBS-QPKND-53,40,PRC-RCT,購買入庫,F24-5260396,33,1525.47,50341,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,2002102630,06000-19712,BAS-GY3S200,40,PRC-RCT,購買入庫,F24-6100052,100,2618.7,261870,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,2004202950,06000-27805,NUS-QPNND-27,40,PRC-RCT,購買入庫,F24-5260402,40,2362.75,94510,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,2004202950,06000-27805,NUS-QPNND-27,41,PRC-CRC,購買入庫訂正,F24-5260402,-40,2362.75,-94510,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,2004202950,06000-27805,NUS-QPNND-27,40,PRC-RCT,購買入庫,F24-5260402,80,2362.75,189020,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,2004202950,06000-27805,NUS-QPNND-27,40,PRC-RCT,購買入庫,F24-5310370,60,2362.75,141765,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,2004202950,06000-27805,NUS-QPNND-27,40,PRC-RCT,購買入庫,F24-5260402,40,2362.75,94510,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,2004202950,06000-32702,NUS-QP5ND-3,40,PRC-RCT,購買入庫,F24-5260408,40,2490.64,99626,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,2004202950,06000-32702,NUS-QP5ND-3,40,PRC-RCT,購買入庫,F24-6020186,2,2490.64,4982,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,2004202950,06000-32702,NUS-QP5ND-3,40,PRC-RCT,購買入庫,F24-6090069,18,2490.64,44832,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,2002102630,06000-40001,BAS-NP25ND-7,40,PRC-RCT,購買入庫,F24-6100054,119,2051.7,244153,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,2002102630,06000-40001,BAS-NP25ND-7,40,PRC-RCT,購買入庫,F24-6100054,160,2051.7,328272,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,2002102630,06000-40001,BAS-NP25ND-7,40,PRC-RCT,購買入庫,F24-6100054,40,2051.7,82068,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,2004402980,06000-40702,RAS-QPKND-18,40,PRC-RCT,購買入庫,F24-5260419,420,1396.81,586661,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,2002702640,06000-40907,ACS-BPMD-9,40,PRC-RCT,購買入庫,F24-5260421,2055,437.92,899926,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,2002702640,06000-40908,ACS-BPMD-10,40,PRC-RCT,購買入庫,F24-5260422,1143,530.58,606453,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,2004402980,06000-41002,RAS-QPKND-19,40,PRC-RCT,購買入庫,F24-5260423,390,1405.48,548138,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,2004502990,06000-42905,APS-BDM-6,40,PRC-RCT,購買入庫,F24-5310381,3010,366.7,1103767,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,2001802530,06000-44402,ATS-B7BKO-1,40,PRC-RCT,購買入庫,F24-5260441,728,653.23,475552,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,2001802530,06000-44405,ATS-B7SME-1,40,PRC-RCT,購買入庫,F24-5260443,496,643.25,319052,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,2001802530,06000-44901,ATS-B7SNF-1,40,PRC-RCT,購買入庫,F24-6090076,99,725.79,71854,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,2001201000,06000-50401,AUS-QY2-100,40,PRC-RCT,購買入庫,F24-5260468,100,1750.67,175067,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,2001201000,06000-52304,AUS-GY3SY-2,40,PRC-RCT,購買入庫,F24-5260479,200,1743.7,348740,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,2006101000,06000-52502,VBS-QPLADG-2,40,PRC-RCT,購買入庫,F24-6100028,500,1352.85,676425,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,2006301000,06000-58901,RFS-QPKSM-1,40,PRC-RCT,購買入庫,F24-6100029,300,1988.11,596433,
82,201906,12,部品　　　　　　　　　　　　　,F6061,生産管理グループ,20190610,4217,㈱不二テクノス,2005701000,06010-19911,ｺｲﾙｿｳｸﾐﾀﾃRUS2-BMW,40,PRC-RCT,購買入庫,U12-5270004,600,436.67,262002,
82,201906,22,２次組立　　　　　　　　　　　,F6061,生産管理グループ,20190610,4217,㈱不二テクノス,2002902720,06070-01911,ﾊﾟｲﾌﾟﾌﾞｸﾐﾀﾃｶｺｳDBS-FC,40,PRC-RCT,購買入庫,U22-4230008,283,172.1,48705,
82,201906,22,２次組立　　　　　　　　　　　,F6061,生産管理グループ,20190610,4217,㈱不二テクノス,2002902720,06070-02121,ﾊﾟｲﾌﾟﾌﾞｸﾐﾀﾃｶｺｳDBS-ND,40,PRC-RCT,購買入庫,U22-4230009,83,205.57,17063,
82,201906,22,２次組立　　　　　　　　　　　,F6061,生産管理グループ,20190610,4217,㈱不二テクノス,2002902720,06070-02121,ﾊﾟｲﾌﾟﾌﾞｸﾐﾀﾃｶｺｳDBS-ND,40,PRC-RCT,購買入庫,U22-2260039,116,205.57,23847,
82,201906,12,部品　　　　　　　　　　　　　,F6061,生産管理グループ,20190610,4217,㈱不二テクノス,2001201000,06160-08713,ﾎﾝﾀｲAS　TR,40,PRC-RCT,購買入庫,U12-6070001,354,405.46,143533,
82,201906,12,部品　　　　　　　　　　　　　,F6061,生産管理グループ,20190610,4217,㈱不二テクノス,2001201000,06160-09441,ﾎﾝﾀｲAS　AUSHY,40,PRC-RCT,購買入庫,U12-6070002,299,564.34,168738,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,8001006740,07000-20804,SB-80,40,PRC-RCT,購買入庫,F24-5310413,10,7127.66,71277,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,8002006800,07000-50911,CJ3-2F2GQKS-1,40,PRC-RCT,購買入庫,F24-5260545,400,667.76,267104,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,8008007000,07000-80004,FUP-2108GAS-1,40,PRC-RCT,購買入庫,F24-5260571,200,948.04,189608,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,8002006800,07000-86401,CJ3-2F2GFN-1,40,PRC-RCT,購買入庫,F24-5310422,800,616.04,492832,
82,201906,12,部品　　　　　　　　　　　　　,F6061,生産管理グループ,20190610,4217,㈱不二テクノス,2001201000,07000-92301J,3/8ｽﾄﾚｰﾅNｸﾐﾀﾃ,40,PRC-RCT,購買入庫,U12-6070003,655,118.14,77382,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,1001501090,22000-01102,CAE-1034F,40,PRC-RCT,購買入庫,F24-5310443,50,974.4,48720,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,1002201180,22000-10505,FWE-524HW,40,PRC-RCT,購買入庫,F24-5260637,29,1799.88,52197,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,1002201180,22000-10809,FWE-E1034HW,40,PRC-RCT,購買入庫,F24-6020248,153,1896.11,290105,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,1002201180,22000-10809,FWE-E1034HW,40,PRC-RCT,購買入庫,F24-5260646,50,1896.11,94806,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,1002201180,22000-10814,FWE-E4034HW,40,PRC-RCT,購買入庫,F24-6020251,279,1901.42,530497,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,5601005310,51000-08101,PND-25100DQ-1,40,PRC-RCT,購買入庫,F24-5261052,100,1876.71,187671,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,5601005310,51000-08102,PND-25200DQ-1,40,PRC-RCT,購買入庫,F24-5310601,160,1888.81,302210,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,5601005310,51000-08102,PND-25200DQ-1,40,PRC-RCT,購買入庫,F24-5310600,40,1888.81,75553,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,9501007260,B-413B-0280H,BCUP3-(W0.9)TH,40,PRC-RCT,購買入庫,F24-4300311,8,5966.1,47729,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,9501007260,B-413B-0280S,BCUP-3(W0.9)S,40,PRC-RCT,購買入庫,F24-6020399,4,5966.1,23865,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,9501007260,B2010-38270C,CE-P/A-S3827C,40,PRC-RCT,購買入庫,F24-6020420,4130,137.62,568371,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,9501007260,B2011-00221H,CE-LID-H0022,40,PRC-RCT,購買入庫,F24-5261117,16200,17.44,282528,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,9501007250,B2041-42220C,CE-BODY-S4222C,40,PRC-RCT,購買入庫,F24-5310695,4000,208.64,834560,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,9501007250,B2041-42230H,CE-BODY-H4223,40,PRC-RCT,購買入庫,F24-6020456,3000,205.09,615270,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,9501007250,B2041-42920H,CE-BODY-H4292,40,PRC-RCT,購買入庫,F24-6090342,1000,194.57,194570,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,9501007250,B2041-42920H,CE-BODY-H4292,40,PRC-RCT,購買入庫,F24-5310697,2000,194.57,389140,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,9501007260,B2051-00210H,CE-ROD-H0021,40,PRC-RCT,購買入庫,F24-6090347,23000,2.04,46920,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,9501007260,B2051-00210H,CE-ROD-H0021,40,PRC-RCT,購買入庫,F24-6020458,27000,2.04,55080,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,9501007260,B2051-00220H,CE-ROD-H0022,40,PRC-RCT,購買入庫,F24-5261148,100000,1.75,175000,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,9501007260,B2051-00230C,CE-ROD-S0023C,40,PRC-RCT,購買入庫,F24-5310705,150000,1.84,276000,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,9501007260,B9024-00243M,CE-CAP-S0024M,40,PRC-RCT,購買入庫,F24-5310767,3000,1.89,5670,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,9501007260,B9024-00414L,CE-CAP-H0041L,40,PRC-RCT,購買入庫,F24-6090365,5000,1.83,9150,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,9501007260,B9024-00483L,CE-CAP-H0048L,40,PRC-RCT,購買入庫,F24-6100032,15000,1.68,25200,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,9501007260,B9024-00483L,CE-CAP-H0048L,40,PRC-RCT,購買入庫,F24-5261190,15000,1.68,25200,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,9508101000,B9096-11710T,ET-SC-T1171,40,PRC-RCT,購買入庫,F24-5261225,6000,0.42,2520,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,9508101000,B9096-11710T,ET-SC-T1171,40,PRC-RCT,購買入庫,F24-5310814,6000,0.42,2520,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,9501007260,BK299-00160C,CE-SOLD-S0016C,40,PRC-RCT,購買入庫,F24-6020556,30000,34.93,1047900,
78,201906,24,完成組立　　　　　　　　　　　,,,20190610,4217,㈱不二テクノス,9501007260,BK299-00160C,CE-SOLD-S0016C,40,PRC-RCT,購買入庫,F24-5310827,20000,34.93,698600,
78,201906,24,完成組立　　　　　　　　　　　,,,20190611,4217,㈱不二テクノス,7804006660,01400-05407,YCV8-4GAS-3,40,PRC-RCT,購買入庫,F24-5260052,300,269.89,80967,
78,201906,24,完成組立　　　　　　　　　　　,,,20190611,4217,㈱不二テクノス,7804006660,01400-05410,YCV8-4GMD-1,40,PRC-RCT,購買入庫,F24-5260054,100,272.83,27283,
78,201906,24,完成組立　　　　　　　　　　　,,,20190611,4217,㈱不二テクノス,7804006660,01400R02901,YCV8-4PDM-3R,40,PRC-RCT,購買入庫,F24-5260062,20,230.67,4614,
78,201906,24,完成組立　　　　　　　　　　　,,,20190611,4217,㈱不二テクノス,1002101160,02000-55401,FGE-E30QAT-1,40,PRC-RCT,購買入庫,F24-5310193,131,1881.23,246442,
78,201906,24,完成組立　　　　　　　　　　　,,,20190611,4217,㈱不二テクノス,1002101160,02000-91909,FGE-E25QND-10,40,PRC-RCT,購買入庫,F24-5260145,33,1943.93,64150,
78,201906,24,完成組立　　　　　　　　　　　,,,20190611,4217,㈱不二テクノス,1002001140,02000R77603,FFE-E5QTP-4R,40,PRC-RCT,購買入庫,F24-5260177,50,1737.69,86885,
78,201906,24,完成組立　　　　　　　　　　　,,,20190611,4217,㈱不二テクノス,1002001140,02000R77604,FFE-E10QTP-4R,40,PRC-RCT,購買入庫,F24-5260178,20,1685.48,33710,
78,201906,24,完成組立　　　　　　　　　　　,,,20190611,4217,㈱不二テクノス,1002001140,02000R77703,FFE-E5NTP-4R,40,PRC-RCT,購買入庫,F24-5260181,100,1737.69,173769,
78,201906,24,完成組立　　　　　　　　　　　,,,20190611,4217,㈱不二テクノス,1002001150,02100-13503,FRE-5NSDIC-1,40,PRC-RCT,購買入庫,F24-6020075,60,1285.63,77138,
78,201906,24,完成組立　　　　　　　　　　　,,,20190611,4217,㈱不二テクノス,1002201180,02100-20203,FWE-E1534GW,40,PRC-RCT,購買入庫,F24-6020093,19,1999.69,37995,
78,201906,24,完成組立　　　　　　　　　　　,,,20190611,4217,㈱不二テクノス,1002201180,02100-20203,FWE-E1534GW,40,PRC-RCT,購買入庫,F24-5260244,100,1999.69,199969,
78,201906,24,完成組立　　　　　　　　　　　,,,20190611,4217,㈱不二テクノス,1002001150,02100-26202,FRE-5NHD-5,40,PRC-RCT,購買入庫,F24-6020097,183,1315.52,240741,
78,201906,24,完成組立　　　　　　　　　　　,,,20190611,4217,㈱不二テクノス,1002001150,02100-60001,FRE-5NTW-3,40,PRC-RCT,購買入庫,F24-6020160,29,1216.28,35273,
78,201906,24,完成組立　　　　　　　　　　　,,,20190611,4217,㈱不二テクノス,1002001150,02100-60001,FRE-5NTW-3,40,PRC-RCT,購買入庫,F24-5260344,50,1216.28,60814,
78,201906,24,完成組立　　　　　　　　　　　,,,20190611,4217,㈱不二テクノス,3008003430,04000R01801,VFP-F606R,40,PRC-RCT,購買入庫,F24-5310325,60,3376.13,202568,
78,201906,24,完成組立　　　　　　　　　　　,,,20190611,4217,㈱不二テクノス,2001802530,06000-37401,ATS-B7SHDU-1,40,PRC-RCT,購買入庫,F24-5260416,1000,640.64,640640,
78,201906,24,完成組立　　　　　　　　　　　,,,20190611,4217,㈱不二テクノス,2004402980,06000-40702,RAS-QPKND-18,40,PRC-RCT,購買入庫,F24-5260419,450,1396.81,628565,
78,201906,24,完成組立　　　　　　　　　　　,,,20190611,4217,㈱不二テクノス,2002702640,06000-40907,ACS-BPMD-9,40,PRC-RCT,購買入庫,F24-5260421,1793,437.92,785191,
78,201906,24,完成組立　　　　　　　　　　　,,,20190611,4217,㈱不二テクノス,2002702640,06000-40908,ACS-BPMD-10,40,PRC-RCT,購買入庫,F24-5260422,1156,530.58,613351,
